# Receiver Point (#),X(m),Y(m),Z(m),Distance (m),Strongest Power (dBm),Total Power (dBm),Total Power With Phase (dBm),Best SINR (dB),RSSI (dBm),RSRP (dBm),RSRQ (dB),Strongest power transmitter (Tx #)
1,1362.82,1184.55,2.0,0.0,-14.9627,-13.20668,-10.41302,3.024982,-13.20668,-45.75451,-12.54784,11.0
2,1361.37,1185.94,2.0,2.0,-14.6824,-12.86875,-14.64066,2.853964,-12.86875,-45.47421,-12.60546,11.0
3,1359.93,1187.32,2.0,4.0,-14.2266,-12.41099,-11.98999,2.848243,-12.41099,-45.01841,-12.60742,11.0
4,1358.48,1188.69,2.0,6.0,-14.5819,-12.49726,-11.65824,2.103591,-12.49726,-45.37371,-12.87646,11.0
5,1357.04,1190.07,2.0,8.0,-14.3289,-12.18905,-16.61277,1.960248,-12.18905,-45.12071,-12.93166,11.0
6,1355.59,1191.45,2.0,10.0,-14.1853,-11.97206,-9.992993,1.774051,-11.97206,-44.97711,-13.00505,11.0
7,1354.14,1192.83,2.0,12.0,-14.7014,-12.13461,-31.84413,0.937517,-12.13461,-45.49321,-13.3586,11.0
8,1352.69,1194.2,2.0,14.0,-14.1904,-11.65184,-9.29405,1.00104,-11.65184,-44.98221,-13.33037,11.0
9,1351.24,1195.58,2.0,16.0,-14.8959,-11.81035,-18.5846,-0.1492138,-11.81035,-45.68771,-13.87736,8.0
10,1349.79,1196.95,2.0,18.0,-14.2915,-11.44138,-8.797564,0.3264971,-11.44138,-45.08331,-13.64193,11.0
11,1348.34,1198.33,2.0,20.0,-14.5038,-11.75728,-15.06397,0.5446192,-11.75728,-45.29561,-13.53833,8.0
12,1346.89,1199.7,2.0,22.0,-14.3387,-11.56714,-9.473917,0.4913707,-11.56714,-45.13051,-13.56337,8.0
13,1345.44,1201.07,2.0,24.0,-14.0936,-11.70946,-12.81702,1.35806,-11.70946,-44.88541,-13.17595,8.0
14,1343.98,1202.44,2.0,26.0,-13.8206,-11.67176,-10.51803,1.937168,-11.67176,-44.61241,-12.94065,8.0
15,1342.53,1203.81,2.0,28.0,-13.3934,-11.53302,-12.43482,2.718474,-11.53302,-44.18521,-12.65219,8.0
16,1341.07,1205.18,2.0,30.0,-13.4525,-11.89993,-10.88796,3.667954,-11.89993,-44.24431,-12.34438,8.0
17,1339.62,1206.55,2.0,32.0,-13.8718,-12.34611,-13.33232,3.758034,-12.34611,-44.66361,-12.3175,8.0
18,1338.17,1207.92,2.0,34.0,-13.8901,-12.43545,-12.29433,4.002634,-12.43544,-44.68191,-12.24647,8.0
19,1336.71,1209.29,2.0,36.0,-13.5164,-12.33819,-13.39145,5.063184,-12.33819,-44.30821,-11.97003,8.0
20,1335.25,1210.66,2.0,38.0,-14.1485,-13.0441,-13.00877,5.382669,-13.0441,-44.94031,-11.89622,8.0
21,1333.8,1212.02,2.0,40.0,-14.0905,-13.19354,-13.90014,6.39393,-13.19354,-44.88231,-11.68877,8.0
22,1332.34,1213.39,2.0,42.0,-14.63,-13.78927,-13.78953,6.704128,-13.78927,-45.42181,-11.63254,8.0
23,1330.88,1214.76,2.0,44.0,-14.8346,-14.06395,-15.17705,7.118276,-14.06395,-45.62641,-11.56246,8.0
24,1329.42,1216.12,2.0,46.0,-15.6297,-14.85206,-13.29215,7.075447,-14.85206,-46.42151,-11.56945,8.0
25,1327.96,1217.49,2.0,48.0,-15.6898,-14.97463,-19.91229,7.471248,-14.97463,-46.48161,-11.50698,8.0
26,1326.5,1218.85,2.0,50.0,-15.8327,-15.03093,-11.85474,6.930277,-15.03093,-46.62451,-11.59359,8.0
27,1325.05,1220.22,2.0,52.0,-16.2501,-15.22826,-21.66844,5.763058,-15.22826,-47.04191,-11.81366,8.0
28,1323.59,1221.58,2.0,54.0,-16.81,-15.32279,-13.37749,3.889316,-15.32279,-47.60181,-12.27902,8.0
29,1322.13,1222.94,2.0,56.0,-17.861,-15.86339,-14.00535,2.335716,-15.86339,-48.65281,-12.78942,8.0
30,1320.66,1224.3,2.0,58.0,-19.0279,-16.09457,-19.39132,0.1553154,-16.09456,-49.81971,-13.72515,8.0
31,1319.2,1225.67,2.0,60.0,-18.7343,-15.76958,-11.83476,0.09163603,-15.76958,-49.52612,-13.75654,11.0
32,1317.74,1227.03,2.0,62.0,-17.0985,-15.28546,-24.38839,2.855758,-15.28546,-47.89031,-12.60485,11.0
33,1316.28,1228.39,2.0,64.0,-16.7335,-15.40422,-13.59062,4.460086,-15.40422,-47.52531,-12.1211,11.0
34,1314.81,1229.75,2.0,66.0,-15.7892,-14.71682,-22.06545,5.52714,-14.71682,-46.58101,-11.86419,11.0
35,1313.35,1231.12,2.0,68.0,-14.9645,-14.18384,-15.21001,7.057023,-14.18384,-45.75631,-11.57248,11.0
36,1311.89,1232.48,2.0,70.0,-14.6048,-13.88617,-17.62614,7.448511,-13.88617,-45.39661,-11.51044,11.0
37,1310.42,1233.84,2.0,72.0,-14.1899,-13.26507,-15.9371,6.246599,-13.26507,-44.98171,-11.71664,11.0
38,1308.96,1235.2,2.0,74.0,-13.69,-12.77583,-11.79511,6.302448,-12.77583,-44.48181,-11.70599,11.0
39,1307.5,1236.56,2.0,76.0,-13.4574,-12.36635,-16.45888,5.442441,-12.36634,-44.24921,-11.88287,11.0
40,1306.03,1237.92,2.0,78.0,-12.6794,-11.63565,-7.795005,5.659543,-11.63565,-43.47121,-11.83556,11.0
41,1304.57,1239.28,2.0,80.0,-12.5797,-11.21032,-9.99622,4.309923,-11.21032,-43.37151,-12.1612,11.0
42,1303.1,1240.64,2.0,82.0,-12.4518,-10.91655,-13.55148,3.72583,-10.91655,-43.24361,-12.32707,11.0
43,1301.64,1242.0,2.0,84.0,-12.0747,-10.3742,-8.761864,3.194121,-10.3742,-42.86651,-12.49231,11.0
44,1300.17,1243.35,2.0,86.0,-10.45,-8.920919,-12.87898,3.746585,-8.920919,-41.24181,-12.32089,11.0
45,1298.71,1244.71,2.0,88.0,-13.8946,-12.00779,-17.34765,2.64306,-12.00779,-44.68641,-12.67862,8.0
46,1297.24,1246.07,2.0,90.0,-10.5922,-8.516768,-7.170179,2.127799,-8.516768,-41.38401,-12.86724,11.0
47,1295.78,1247.43,2.0,92.0,-11.5615,-8.669766,-9.346079,0.240462,-8.669767,-42.35331,-13.68354,11.0
48,1294.31,1248.78,2.0,94.0,-13.1514,-11.8269,-14.07906,4.478275,-11.8269,-43.94321,-12.11631,8.0
49,1292.85,1250.14,2.0,96.0,-12.5063,-10.35258,-7.960249,1.924668,-10.35257,-43.29811,-12.94554,8.0
50,1291.38,1251.5,2.0,98.0,-11.971,-10.62623,-8.854783,4.401649,-10.62623,-42.76281,-12.13658,8.0
51,1289.91,1252.86,2.0,100.0,-12.3774,-11.06035,-13.58406,4.506673,-11.06035,-43.16921,-12.10886,8.0
52,1288.45,1254.21,2.0,102.0,-13.2528,-12.21452,-19.46457,5.685225,-12.21452,-44.04461,-11.83009,8.0
53,1286.98,1255.57,2.0,104.0,-13.6554,-12.69341,-12.83571,6.056287,-12.69341,-44.44721,-11.7538,8.0
54,1285.52,1256.93,2.0,106.0,-13.28,-12.24048,-10.16594,5.679374,-12.24048,-44.07181,-11.83134,8.0
55,1284.05,1258.28,2.0,108.0,-13.0001,-11.69242,-10.55794,4.542596,-11.69242,-43.79191,-12.09949,8.0
56,1282.58,1259.64,2.0,110.0,-13.3294,-11.48674,-14.56662,2.769519,-11.48673,-44.12121,-12.63448,8.0
57,1281.12,1261.0,2.0,112.0,-14.3446,-11.96355,-16.28216,1.365366,-11.96355,-45.13641,-13.17287,8.0
58,1279.65,1262.35,2.0,114.0,-14.007,-11.44159,-9.192154,0.9406123,-11.44159,-44.79881,-13.35722,8.0
59,1278.18,1263.71,2.0,116.0,-14.0475,-11.18313,-6.877894,0.2969346,-11.18313,-44.83931,-13.65618,11.0
60,1276.71,1265.06,2.0,118.0,-12.8884,-10.67632,-6.620089,1.776949,-10.67632,-43.68021,-13.00389,11.0
61,1275.25,1266.42,2.0,120.0,-12.1691,-10.53478,-9.276778,3.401722,-10.53478,-42.96091,-12.42613,11.0
62,1273.78,1267.78,2.0,122.0,-11.7184,-10.29838,-14.70153,4.125569,-10.29838,-42.51021,-12.21183,11.0
63,1272.31,1269.13,2.0,124.0,-11.2142,-10.03938,-17.70621,5.077469,-10.03938,-42.00601,-11.96664,11.0
64,1270.84,1270.49,2.0,126.0,-11.0649,-9.899098,-11.56468,5.115656,-9.899098,-41.85671,-11.95762,11.0
65,1269.37,1271.85,2.0,128.0,-11.2638,-9.933378,-8.207175,4.455769,-9.933378,-42.05561,-12.12223,11.0
66,1267.91,1273.2,2.0,130.0,-11.5605,-10.08675,-7.61856,3.935917,-10.08675,-42.35231,-12.26556,11.0
67,1266.44,1274.56,2.0,132.0,-12.394,-10.4266,-7.407725,2.418149,-10.4266,-43.18581,-12.75921,11.0
68,1264.98,1275.91,2.0,134.0,-13.3388,-10.70275,-9.162196,0.7838286,-10.70275,-44.13061,-13.42786,11.0
69,1263.51,1277.27,2.0,136.0,-13.8566,-10.93075,-10.78303,0.1705677,-10.93075,-44.64841,-13.71767,8.0
70,1262.04,1278.63,2.0,138.0,-13.2011,-11.20783,-8.661198,2.347508,-11.20783,-43.99291,-12.78508,8.0
71,1260.57,1279.98,2.0,140.0,-12.4527,-11.14904,-8.360505,4.558082,-11.14904,-43.24451,-12.09547,8.0
72,1259.1,1281.34,2.0,142.0,-11.6857,-10.70875,-7.257446,5.98149,-10.70875,-42.47751,-11.76876,8.0
73,1257.63,1282.7,2.0,144.0,-9.99521,-9.214425,-9.484715,7.056287,-9.214424,-40.78702,-11.5726,8.0
74,1256.17,1284.05,2.0,146.0,-9.811969,-8.698005,-12.33426,5.34025,-8.698005,-40.60378,-11.90578,8.0
75,1254.7,1285.41,2.0,148.0,-10.0254,-8.293289,-13.28724,3.097279,-8.293289,-40.81721,-12.52392,8.0
76,1253.23,1286.77,2.0,150.0,-10.3441,-8.080187,-25.34402,1.648227,-8.080186,-41.13591,-13.05573,8.0
77,1251.76,1288.12,2.0,152.0,-10.6336,-7.691115,-9.117219,0.1367016,-7.691117,-41.42541,-13.7343,8.0
78,1250.3,1289.48,2.0,154.0,-10.2975,-7.654348,-5.482195,0.7682273,-7.654348,-41.08931,-13.43496,11.0
79,1248.83,1290.83,2.0,156.0,-10.1518,-8.071066,-6.920858,2.113849,-8.071065,-40.94361,-12.87255,11.0
80,1247.37,1292.19,2.0,158.0,-10.004,-8.446234,-7.340588,3.650678,-8.446234,-40.79581,-12.34958,11.0
81,1245.9,1293.55,2.0,160.0,-10.7236,-9.503509,-11.57927,4.889602,-9.503509,-41.51541,-12.0119,11.0
82,1244.43,1294.91,2.0,162.0,-11.9086,-10.76159,-13.77615,5.196055,-10.76159,-42.70041,-11.93882,11.0
83,1242.96,1296.26,2.0,164.0,-13.8557,-12.34995,-14.06414,3.825723,-12.34996,-44.64751,-12.29756,11.0
84,1241.5,1297.62,2.0,166.0,-15.6691,-13.13329,-10.3646,1.007265,-13.13329,-46.46091,-13.32762,11.0
85,1240.03,1298.98,2.0,168.0,-15.84,-12.90308,-16.08089,0.1480168,-12.90308,-46.63181,-13.72873,8.0
86,1238.57,1300.33,2.0,170.0,-13.3986,-11.11832,-8.351887,1.608039,-11.11831,-44.19041,-13.0721,8.0
87,1237.1,1301.69,2.0,172.0,-11.9969,-9.471706,-10.2344,1.031295,-9.471705,-42.78871,-13.31701,8.0
88,1235.64,1303.05,2.0,174.0,-10.5297,-7.874293,-15.48658,0.74139,-7.874293,-41.32151,-13.44722,8.0
89,1234.17,1304.41,2.0,176.0,-10.1771,-7.096364,-3.468485,-0.1397525,-7.096364,-40.96891,-13.87255,8.0
90,1232.71,1305.77,2.0,178.0,-9.30687,-6.306735,-15.53264,0.02035383,-6.306734,-40.09868,-13.79195,8.0
91,1231.24,1307.12,2.0,180.0,-9.32816,-6.275584,-3.750024,-0.08414575,-6.275584,-40.11997,-13.84439,8.0
92,1229.78,1308.48,2.0,182.0,-9.795709,-6.779381,-13.77365,-0.01204681,-6.779381,-40.58752,-13.80814,8.0
93,1228.32,1309.84,2.0,184.0,-9.14592,-6.989738,-6.345093,1.918383,-6.989738,-39.93773,-12.94799,8.0
94,1226.85,1311.2,2.0,186.0,-10.3101,-8.326679,-9.030634,2.374301,-8.326679,-41.10191,-12.77524,8.0
95,1225.39,1312.56,2.0,188.0,-13.4873,-10.66681,-25.35717,0.3882886,-10.66681,-44.27911,-13.61231,8.0
96,1223.92,1313.92,2.0,190.0,-13.926,-10.80713,-12.07291,-0.2144853,-10.80713,-44.71781,-13.91068,11.0
97,1222.46,1315.28,2.0,192.0,-11.7209,-9.931836,-8.072392,2.926383,-9.931835,-42.51271,-12.58088,11.0
98,1221.0,1316.64,2.0,194.0,-9.75735,-8.822659,-12.31501,6.195436,-8.822658,-40.54916,-11.7265,11.0
99,1219.53,1318.01,2.0,196.0,-8.788071,-7.786839,-9.871123,5.862267,-7.786839,-39.57988,-11.79304,11.0
100,1218.07,1319.37,2.0,198.0,-8.643179,-6.660632,-3.828462,2.37669,-6.660632,-39.43499,-12.77436,11.0
101,1216.61,1320.73,2.0,200.0,-9.247561,-6.765395,-4.910107,1.129501,-6.765395,-40.03937,-13.27398,11.0
102,1215.15,1322.09,2.0,202.0,-9.24407,-6.69503,-2.879341,0.9773958,-6.69503,-40.03588,-13.34085,8.0
103,1213.69,1323.46,2.0,204.0,-8.422351,-6.737995,-5.34436,3.24414,-6.737995,-39.21416,-12.47617,8.0
104,1212.22,1324.82,2.0,206.0,-8.540411,-6.738778,-3.059404,2.889266,-6.738778,-39.33222,-12.59345,8.0
105,1210.76,1326.18,2.0,208.0,-9.189201,-6.443671,-5.552188,0.5467367,-6.443671,-39.98101,-13.53734,8.0
106,1209.31,1327.54,2.0,210.0,-8.23827,-5.968236,-5.485971,1.633175,-5.968236,-39.03008,-13.06185,11.0
107,1207.84,1328.91,2.0,212.0,-7.97122,-6.347896,-13.50487,3.436876,-6.347896,-38.76303,-12.41514,11.0
108,1206.38,1330.28,2.0,214.0,-9.11964,-7.805443,-11.01799,4.517585,-7.805443,-39.91145,-12.10601,11.0
109,1204.93,1331.64,2.0,216.0,-11.4228,-9.56903,-7.759295,2.737477,-9.56903,-42.21461,-12.64558,11.0
110,1203.47,1333.01,2.0,218.0,-11.2669,-8.835564,-9.745776,1.24716,-8.835565,-42.05871,-13.22315,11.0
111,1202.01,1334.37,2.0,220.0,-8.79801,-6.482571,-10.92409,1.522473,-6.48257,-39.58982,-13.10725,11.0
112,1200.55,1335.74,2.0,222.0,-7.439971,-5.124781,-2.02759,1.523077,-5.124781,-38.23178,-13.107,11.0
113,1199.09,1337.11,2.0,224.0,-8.011589,-4.969668,-16.01606,-0.06301256,-4.969669,-38.8034,-13.83373,11.0
114,1197.64,1338.47,2.0,226.0,-8.629689,-5.967516,-5.821154,0.7266097,-5.967515,-39.4215,-13.45399,8.0
115,1196.18,1339.84,2.0,228.0,-8.558919,-6.078175,-2.589267,1.132767,-6.078175,-39.35073,-13.27256,8.0
116,1194.73,1341.21,2.0,230.0,-8.26359,-6.108333,-9.212944,1.920748,-6.108334,-39.0554,-12.94707,11.0
117,1193.27,1342.58,2.0,232.0,-7.16043,-5.763089,-12.28283,4.20743,-5.763089,-37.95224,-12.18915,11.0
118,1191.82,1343.95,2.0,234.0,-7.635789,-6.547039,-7.004785,5.452822,-6.54704,-38.4276,-11.88056,11.0
119,1190.36,1345.32,2.0,236.0,-9.180031,-7.085783,-6.533612,2.078441,-7.085783,-39.97184,-12.88606,11.0
120,1188.91,1346.69,2.0,238.0,-8.06624,-5.731554,-6.658377,1.476047,-5.731554,-38.85805,-13.1265,11.0
121,1187.46,1348.07,2.0,240.0,-6.470749,-4.223665,-8.716149,1.689771,-4.223665,-37.26256,-13.0389,11.0
122,1186.0,1349.44,2.0,242.0,-7.406051,-4.625061,-23.46704,0.4714061,-4.625061,-38.19786,-13.5728,11.0
123,1184.55,1350.82,2.0,244.0,-8.07972,-5.16673,-2.859241,0.1968505,-5.166729,-38.87153,-13.7048,11.0
124,1183.1,1352.19,2.0,246.0,-6.65889,-4.86302,-4.551087,2.90626,-4.86302,-37.4507,-12.58768,11.0
125,1181.65,1353.57,2.0,248.0,-6.519699,-5.212123,-5.525256,4.542994,-5.212123,-37.31151,-12.09939,11.0
126,1180.2,1354.94,2.0,250.0,-7.110219,-5.735451,-5.966499,4.290047,-5.735451,-37.90203,-12.16658,11.0
127,1178.75,1356.32,2.0,252.0,-6.43425,-4.84231,-2.153864,3.538319,-4.84231,-37.22606,-12.38375,11.0
128,1177.31,1357.7,2.0,254.0,-5.977459,-4.046106,-12.03879,2.517822,-4.046106,-36.76927,-12.72317,11.0
129,1175.86,1359.08,2.0,256.0,-6.497011,-4.134356,-13.95153,1.409088,-4.134357,-37.28882,-13.15447,11.0
130,1174.41,1360.46,2.0,258.0,-5.769651,-3.84486,-10.66574,2.536127,-3.844861,-36.56146,-12.7166,11.0
131,1172.97,1361.84,2.0,260.0,-5.743489,-4.156914,-18.22311,3.555824,-4.156914,-36.5353,-12.37839,11.0
132,1171.52,1363.22,2.0,262.0,-5.57894,-4.387706,-9.005846,5.00865,-4.387707,-36.37075,-11.98305,11.0
133,1170.08,1364.6,2.0,264.0,-5.36298,-4.19751,-2.813144,5.117073,-4.197511,-36.15479,-11.95728,11.0
134,1168.64,1365.98,2.0,266.0,-5.00098,-3.579618,-2.399215,4.120751,-3.579619,-35.79279,-12.21317,11.0
135,1167.2,1367.37,2.0,268.0,-5.293939,-3.506577,-13.66136,2.931431,-3.506577,-36.08575,-12.57917,11.0
136,1165.76,1368.75,2.0,270.0,-4.40496,-2.960382,-0.1722794,4.038142,-2.960382,-35.19677,-12.23639,11.0
137,1164.32,1370.14,2.0,272.0,-4.848991,-3.484564,-3.743344,4.328282,-3.484564,-35.6408,-12.15624,11.0
138,1162.88,1371.53,2.0,274.0,-4.160359,-3.183415,-9.723748,5.98152,-3.183414,-34.95217,-11.76876,11.0
139,1161.44,1372.92,2.0,276.0,-3.85206,-2.948787,-3.808488,6.360191,-2.948786,-34.64387,-11.69509,11.0
140,1160.01,1374.31,2.0,278.0,-4.786411,-3.506072,-2.484177,4.648711,-3.506072,-35.57822,-12.07215,11.0
141,1158.57,1375.7,2.0,280.0,-3.017271,-1.986349,-0.4095101,5.719935,-1.98635,-33.80908,-11.82273,11.0
142,1157.14,1377.09,2.0,282.0,-3.47322,-2.463082,-1.991117,5.819181,-2.463082,-34.26503,-11.80195,11.0
143,1155.71,1378.49,2.0,284.0,-4.835539,-3.655112,-3.791354,5.053877,-3.655112,-35.62735,-11.97224,11.0
144,1154.28,1379.88,2.0,286.0,-3.388209,-2.601444,-5.70123,7.020068,-2.601443,-34.18002,-11.57858,11.0
145,1152.85,1381.28,2.0,288.0,-2.115231,-1.516967,-4.687937,8.306349,-1.516967,-32.90704,-11.39008,11.0
146,1151.42,1382.68,2.0,290.0,-2.22064,-1.624782,-4.150007,8.325076,-1.624782,-33.01245,-11.38767,11.0
147,1150.0,1384.08,2.0,292.0,-3.212209,-2.557892,-6.144879,7.888697,-2.557892,-34.00402,-11.44613,11.0
148,1148.57,1385.48,2.0,294.0,-4.26409,-3.366452,-7.6587,6.390285,-3.366452,-35.0559,-11.68945,11.0
149,1147.15,1386.88,2.0,296.0,-5.02208,-3.921055,-9.196782,5.397734,-3.921054,-35.81389,-11.89284,11.0
150,1145.73,1388.29,2.0,298.0,-5.480051,-4.335297,-1.899341,5.205777,-4.335297,-36.27186,-11.93657,11.0
151,1144.31,1389.69,2.0,300.0,-5.8324,-4.716111,-9.24027,5.329983,-4.716112,-36.62421,-11.9081,11.0
152,1142.89,1391.1,2.0,302.0,-6.21969,-5.184375,-2.668593,5.699182,-5.184375,-37.0115,-11.82713,11.0
153,1141.47,1392.51,2.0,304.0,-6.74232,-5.734975,-7.630885,5.832657,-5.734975,-37.53413,-11.79916,11.0
154,1140.06,1393.92,2.0,306.0,-7.408719,-6.289172,-4.309276,5.315629,-6.289172,-38.20053,-11.91136,11.0
155,1138.65,1395.34,2.0,308.0,-8.203371,-6.945982,-4.192061,4.739295,-6.945982,-38.99518,-12.0492,11.0
156,1137.24,1396.76,2.0,310.0,-8.73213,-7.433991,-17.75899,4.579403,-7.433991,-39.52394,-12.08995,11.0
157,1135.83,1398.17,2.0,312.0,-8.24254,-7.209694,-6.216874,5.710831,-7.209694,-39.03435,-11.82466,11.0
158,1134.43,1399.6,2.0,314.0,-7.988851,-7.203391,-5.72762,7.027955,-7.203392,-38.78066,-11.57727,11.0
159,1133.03,1401.02,2.0,316.0,-12.5131,-10.80476,-8.79308,3.169956,-10.80476,-43.30491,-12.50016,11.0
160,1131.63,1402.45,2.0,318.0,-14.9967,-12.62898,-11.16133,1.397028,-12.62898,-45.78851,-13.15953,11.0
161,1130.23,1403.88,2.0,320.0,-18.7606,-16.29407,-20.38406,1.165494,-16.29407,-49.55241,-13.25834,8.0
162,1128.84,1405.31,2.0,322.0,-20.091,-18.17557,-25.69292,2.562327,-18.17557,-50.88281,-12.70724,8.0
163,1127.45,1406.74,2.0,324.0,-20.3612,-17.9252,-23.00439,1.236296,-17.9252,-51.15301,-13.22781,20.0
164,1126.06,1408.18,2.0,326.0,-21.8816,-19.56129,-33.26592,1.510695,-19.56129,-52.67341,-13.11212,20.0
165,1124.67,1409.62,2.0,328.0,-21.5121,-20.0951,-17.37762,4.13639,-20.0951,-52.30391,-12.20881,20.0
166,1123.29,1411.07,2.0,330.0,-20.6288,-20.01248,-19.06797,8.16798,-20.01248,-51.42061,-11.40813,20.0
167,1121.92,1412.52,2.0,332.0,-23.8313,-23.39421,-21.83359,9.751692,-23.3942,-54.62311,-11.22891,20.0
168,1120.54,1413.97,2.0,334.0,-23.3258,-23.29022,-23.49899,20.84706,-23.29021,-54.11761,-10.8274,20.0
169,1119.17,1415.43,2.0,336.0,-22.0591,-22.05906,-22.07176,50.00742,-22.05905,-52.85091,-10.79186,20.0
170,1117.81,1416.89,2.0,338.0,-24.3444,-24.34345,-24.27382,36.57736,-24.34345,-55.13621,-10.79277,20.0
171,1116.45,1418.35,2.0,340.0,-23.0826,-23.08253,-23.07766,47.55077,-23.08252,-53.87441,-10.79189,20.0
172,1115.1,1419.82,2.0,342.0,-25.708,-25.70791,-25.66729,46.54782,-25.7079,-56.49981,-10.79191,20.0
173,1113.75,1421.3,2.0,344.0,-24.5351,-24.535,-24.58383,45.78575,-24.53499,-55.32692,-10.79193,20.0
174,1112.4,1422.78,2.0,346.0,-28.3858,-28.38565,-28.36955,43.97449,-28.38563,-59.17761,-10.79199,20.0
175,1111.07,1424.27,2.0,348.0,-24.4054,-24.40532,-24.3725,47.04094,-24.40531,-55.19721,-10.7919,20.0
176,1109.74,1425.76,2.0,350.0,-25.9168,-25.9167,-25.93359,45.80224,-25.91669,-56.70861,-10.79193,20.0
177,1108.42,1427.26,2.0,352.0,-25.8038,-25.80372,-25.8373,46.8303,-25.80371,-56.59561,-10.7919,20.0
178,1107.11,1428.77,2.0,354.0,-23.61,-23.60991,-23.64184,46.72161,-23.60991,-54.40181,-10.7919,20.0
179,1105.81,1430.29,2.0,356.0,-23.323,-23.32296,-23.31294,49.80561,-23.32296,-54.11481,-10.79186,20.0
180,1104.51,1431.81,2.0,358.0,-24.406,-24.40587,-24.38895,44.90247,-24.40586,-55.19781,-10.79195,20.0
181,1103.23,1433.34,2.0,360.0,-25.1987,-25.19853,-25.17473,43.87725,-25.19852,-55.99051,-10.79199,20.0
182,1101.94,1434.87,2.0,362.0,-25.5909,-25.59077,-25.55254,44.72865,-25.59076,-56.38271,-10.79196,20.0
183,1100.65,1436.4,2.0,364.0,-25.5316,-25.5315,-25.49225,45.90295,-25.53149,-56.32341,-10.79192,20.0
184,1099.36,1437.93,2.0,366.0,-26.0915,-26.09129,-26.13853,42.96434,-26.09128,-56.88331,-10.79203,20.0
